product_id;manufacturer;product_number;name;price;price_special;category;product_url;description;image_url;image_url_2;image_url_3;image_url_4;image_url_5;delivery_time;garancia;stock;ean;length;width;height;weight;Column1
1696;Votana;5904125498504;HR830CROSS Scaun Alb de Piele cu Baza Aurie;503,36;;Szék;https://hroveform.ro/product-rum-1696-HR830CROSS-Scaun-Alb-de-Piele-cu-Baza-Aurie.html;"<p><span style=""font-size: 120%; line-height: 150%;"">Fotoliu frumos ?i exclusiv tapi?at cu piele ecologică. Finisat cu diamante stilate. Fotolii de cea mai bună calitate cu care ar trebui să fie dotate toate saloanele de coafură. Scaunele confortabile ?i baza stabilă oferă un confort ridicat în timpul utilizării. Cotierele sale rotunjite sunt conectate la spătar sub un unghi u?or, ceea ce face posibilă odihna confortabilă. Fotoliile sunt disponibile în diferite culori, ceea ce ne oferă posibilitatea de a ajusta mobilierul la stilul interiorului. ?ezuturile sunt complet rotative, cu înălţime reglabilă. <br /><br /> - ajustarea înăl?imii pe piston pneumatic<br /> - ?ezut pivotant (360 de grade)<br /> - ?ezut tapi?at cu piele artificială<br /> - înveli?ul de cauciuc de pe bază previne zgârierea podelei<br /> - fotoliile sunt noi<br /> - lă?imea ?ezutului este de - 68,5 cm<br /> - înăl?imea spătarului - 45 cm<br /> - înăl?imea min. a ?ezutului - 40 cm<br /> - înăl?imea max. a ?ezutului - 55 cm </span></p>";https://hroveform.ro/data/gfx/pictures/large/6/9/1696_1.jpg;https://hroveform.ro/data/gfx/pictures/large/6/9/1696_2.jpg;https://hroveform.ro/data/gfx/pictures/large/6/9/1696_3.jpg;https://hroveform.ro/data/gfx/pictures/large/6/9/1696_4.jpg;;6;12;20;5904125498504;40 cm;68 cm;90 cm;10 kg;
1697;Votana;5904125498511;HR830N Scaun Negru de Piele cu Baza Aurie;503,36;;Szék;https://hroveform.ro/product-rum-1697-HR830N-Scaun-Negru-de-Piele-cu-Baza-Aurie.html;"<p><span style=""font-size: 120%; line-height: 150%;"">Fotoliu frumos ?i exclusiv tapi?at cu piele ecologică. Finisat cu diamante stilate. Fotolii de cea mai bună calitate cu care ar trebui să fie dotate toate saloanele de coafură. Scaunele confortabile ?i baza stabilă oferă un confort ridicat în timpul utilizării. Cotierele sale rotunjite sunt conectate la spătar sub un unghi u?or, ceea ce face posibilă odihna confortabilă. Fotoliile sunt disponibile în diferite culori, ceea ce ne oferă posibilitatea de a ajusta mobilierul la stilul interiorului. ?ezuturile sunt complet rotative, cu înălţime reglabilă. <br /><br /> - ajustarea înăl?imii pe piston pneumatic<br /> - ?ezut pivotant (360 de grade)<br /> - ?ezut tapi?at cu piele artificială<br /> - înveli?ul de cauciuc de pe bază previne zgârierea podelei<br /> - fotoliile sunt noi<br /> - lă?imea ?ezutului este de - 68,5 cm<br /> - înăl?imea spătarului - 45 cm<br /> - înăl?imea min. a ?ezutului - 40 cm<br /> - înăl?imea max. a ?ezutului - 55 cm </span></p>";https://hroveform.ro/data/gfx/pictures/large/7/9/1697_1.jpg;https://hroveform.ro/data/gfx/pictures/large/7/9/1697_2.jpg;https://hroveform.ro/data/gfx/pictures/large/7/9/1697_3.jpg;https://hroveform.ro/data/gfx/pictures/large/7/9/1697_4.jpg;;6;12;20;5904125498511;40 cm;68 cm;90 cm;10 kg;
1698;Votana;5904125498528;HR830N Scaun Gri de Piele cu Baza Aurie;503,36;;Szék;https://hroveform.ro/product-rum-1698-HR830N-Scaun-Gri-de-Piele-cu-Baza-Aurie.html;"<p><span style=""font-size: 120%; line-height: 150%;"">Fotoliu frumos ?i exclusiv tapi?at cu piele ecologică. Finisat cu diamante stilate. Fotolii de cea mai bună calitate cu care ar trebui să fie dotate toate saloanele de coafură. Scaunele confortabile ?i baza stabilă oferă un confort ridicat în timpul utilizării. Cotierele sale rotunjite sunt conectate la spătar sub un unghi u?or, ceea ce face posibilă odihna confortabilă. Fotoliile sunt disponibile în diferite culori, ceea ce ne oferă posibilitatea de a ajusta mobilierul la stilul interiorului. ?ezuturile sunt complet rotative, cu înălţime reglabilă. <br /><br /> - ajustarea înăl?imii pe piston pneumatic<br /> - ?ezut pivotant (360 de grade)<br /> - ?ezut tapi?at cu piele artificială<br /> - înveli?ul de cauciuc de pe bază previne zgârierea podelei<br /> - fotoliile sunt noi<br /> - lă?imea ?ezutului este de - 68,5 cm<br /> - înăl?imea spătarului - 45 cm<br /> - înăl?imea min. a ?ezutului - 40 cm<br /> - înăl?imea max. a ?ezutului - 55 cm </span></p>";https://hroveform.ro/data/gfx/pictures/large/8/9/1698_1.jpg;https://hroveform.ro/data/gfx/pictures/large/8/9/1698_2.jpg;https://hroveform.ro/data/gfx/pictures/large/8/9/1698_3.jpg;https://hroveform.ro/data/gfx/pictures/large/8/9/1698_4.jpg;;6;12;20;5904125498528;40 cm;68 cm;90 cm;10 kg;
1699;Votana;5904125498535;HR830N Scaun Roz de Piele cu Baza Aurie;503,36;;Szék;https://hroveform.ro/product-rum-1699-HR830N-Scaun-Roz-de-Piele-cu-Baza-Aurie.html;"<p><span style=""font-size: 120%; line-height: 150%;"">Fotoliu frumos ?i exclusiv tapi?at cu piele ecologică. Finisat cu diamante stilate. Fotolii de cea mai bună calitate cu care ar trebui să fie dotate toate saloanele de coafură. Scaunele confortabile ?i baza stabilă oferă un confort ridicat în timpul utilizării. Cotierele sale rotunjite sunt conectate la spătar sub un unghi u?or, ceea ce face posibilă odihna confortabilă. Fotoliile sunt disponibile în diferite culori, ceea ce ne oferă posibilitatea de a ajusta mobilierul la stilul interiorului. ?ezuturile sunt complet rotative, cu înălţime reglabilă. <br /><br /> - ajustarea înăl?imii pe piston pneumatic<br /> - ?ezut pivotant (360 de grade)<br /> - ?ezut tapi?at cu piele artificială<br /> - înveli?ul de cauciuc de pe bază previne zgârierea podelei<br /> - fotoliile sunt noi<br /> - lă?imea ?ezutului este de - 68,5 cm<br /> - înăl?imea spătarului - 45 cm<br /> - înăl?imea min. a ?ezutului - 40 cm<br /> - înăl?imea max. a ?ezutului - 55 cm </span></p>";https://hroveform.ro/data/gfx/pictures/large/9/9/1699_1.jpg;https://hroveform.ro/data/gfx/pictures/large/9/9/1699_2.jpg;https://hroveform.ro/data/gfx/pictures/large/9/9/1699_3.jpg;https://hroveform.ro/data/gfx/pictures/large/9/9/1699_4.jpg;;6;12;20;5904125498535;40 cm;68 cm;90 cm;10 kg;
1700;Votana;5904125498542;HR830N Scaun Rosu de Piele cu Baza Aurie;503,36;;Szék;https://hroveform.ro/product-rum-1700-HR830N-Scaun-Rosu-de-Piele-cu-Baza-Aurie.html;"<p><span style=""font-size: 120%; line-height: 150%;"">Fotoliu frumos ?i exclusiv tapi?at cu piele ecologică. Finisat cu diamante stilate. Fotolii de cea mai bună calitate cu care ar trebui să fie dotate toate saloanele de coafură. Scaunele confortabile ?i baza stabilă oferă un confort ridicat în timpul utilizării. Cotierele sale rotunjite sunt conectate la spătar sub un unghi u?or, ceea ce face posibilă odihna confortabilă. Fotoliile sunt disponibile în diferite culori, ceea ce ne oferă posibilitatea de a ajusta mobilierul la stilul interiorului. ?ezuturile sunt complet rotative, cu înălţime reglabilă. <br /><br /> - ajustarea înăl?imii pe piston pneumatic<br /> - ?ezut pivotant (360 de grade)<br /> - ?ezut tapi?at cu piele artificială<br /> - înveli?ul de cauciuc de pe bază previne zgârierea podelei<br /> - fotoliile sunt noi<br /> - lă?imea ?ezutului este de - 68,5 cm<br /> - înăl?imea spătarului - 45 cm<br /> - înăl?imea min. a ?ezutului - 40 cm<br /> - înăl?imea max. a ?ezutului - 55 cm </span></p>";https://hroveform.ro/data/gfx/pictures/large/0/0/1700_1.jpg;https://hroveform.ro/data/gfx/pictures/large/0/0/1700_2.jpg;https://hroveform.ro/data/gfx/pictures/large/0/0/1700_3.jpg;https://hroveform.ro/data/gfx/pictures/large/0/0/1700_4.jpg;;6;12;20;5904125498542;40 cm;68 cm;90 cm;10 kg;
1701;Votana;5904125498559;HR830N Scaun Turcoaz de Piele cu Baza Aurie;503,36;;Szék;https://hroveform.ro/product-rum-1701-HR830N-Scaun-Turcoaz-de-Piele-cu-Baza-Aurie.html;"<p><span style=""font-size: 120%; line-height: 150%;"">Fotoliu frumos ?i exclusiv tapi?at cu piele ecologică. Finisat cu diamante stilate. Fotolii de cea mai bună calitate cu care ar trebui să fie dotate toate saloanele de coafură. Scaunele confortabile ?i baza stabilă oferă un confort ridicat în timpul utilizării. Cotierele sale rotunjite sunt conectate la spătar sub un unghi u?or, ceea ce face posibilă odihna confortabilă. Fotoliile sunt disponibile în diferite culori, ceea ce ne oferă posibilitatea de a ajusta mobilierul la stilul interiorului. ?ezuturile sunt complet rotative, cu înălţime reglabilă. <br /><br /> - ajustarea înăl?imii pe piston pneumatic<br /> - ?ezut pivotant (360 de grade)<br /> - ?ezut tapi?at cu piele artificială<br /> - înveli?ul de cauciuc de pe bază previne zgârierea podelei<br /> - fotoliile sunt noi<br /> - lă?imea ?ezutului este de - 68,5 cm<br /> - înăl?imea spătarului - 45 cm<br /> - înăl?imea min. a ?ezutului - 40 cm<br /> - înăl?imea max. a ?ezutului - 55 cm </span></p>";https://hroveform.ro/data/gfx/pictures/large/1/0/1701_1.jpg;https://hroveform.ro/data/gfx/pictures/large/1/0/1701_2.jpg;https://hroveform.ro/data/gfx/pictures/large/1/0/1701_3.jpg;https://hroveform.ro/data/gfx/pictures/large/1/0/1701_4.jpg;;6;12;20;5904125498559;40 cm;68 cm;90 cm;10 kg;
1703;Votana;5904125498566;HR830N Scaun Alb de Piele cu Baza Aurie;503,36;;Szék;https://hroveform.ro/product-rum-1703-HR830N-Scaun-Alb-de-Piele-cu-Baza-Aurie.html;"<p><span style=""font-size: 120%; line-height: 150%;"">Fotoliu frumos ?i exclusiv tapi?at cu piele ecologică. Finisat cu diamante stilate. Fotolii de cea mai bună calitate cu care ar trebui să fie dotate toate saloanele de coafură. Scaunele confortabile ?i baza stabilă oferă un confort ridicat în timpul utilizării. Cotierele sale rotunjite sunt conectate la spătar sub un unghi u?or, ceea ce face posibilă odihna confortabilă. Fotoliile sunt disponibile în diferite culori, ceea ce ne oferă posibilitatea de a ajusta mobilierul la stilul interiorului. ?ezuturile sunt complet rotative, cu înălţime reglabilă. <br /><br /> - ajustarea înăl?imii pe piston pneumatic<br /> - ?ezut pivotant (360 de grade)<br /> - ?ezut tapi?at cu piele artificială<br /> - înveli?ul de cauciuc de pe bază previne zgârierea podelei<br /> - fotoliile sunt noi<br /> - lă?imea ?ezutului este de - 68,5 cm<br /> - înăl?imea spătarului - 45 cm<br /> - înăl?imea min. a ?ezutului - 40 cm<br /> - înăl?imea max. a ?ezutului - 55 cm </span></p>";https://hroveform.ro/data/gfx/pictures/large/3/0/1703_1.jpg;https://hroveform.ro/data/gfx/pictures/large/3/0/1703_2.jpg;https://hroveform.ro/data/gfx/pictures/large/3/0/1703_3.jpg;https://hroveform.ro/data/gfx/pictures/large/3/0/1703_4.jpg;;6;12;20;5904125498566;40 cm;68 cm;90 cm;10 kg;
1704;Votana;5904125498573;HR830K Scaun Negru de Piele;461,34;;Szék;https://hroveform.ro/product-rum-1704-HR830K-Scaun-Negru-de-Piele.html;"<p><span style=""font-size: 120%; line-height: 150%;"">Fotoliu frumos ?i exclusiv tapi?at cu piele ecologică. Finisat cu diamante stilate. Fotolii de cea mai bună calitate cu care ar trebui să fie dotate toate saloanele de coafură. Scaunele confortabile ?i baza stabilă oferă un confort ridicat în timpul utilizării. Cotierele sale rotunjite sunt conectate la spătar sub un unghi u?or, ceea ce face posibilă odihna confortabilă. Fotoliile sunt disponibile în diferite culori, ceea ce ne oferă posibilitatea de a ajusta mobilierul la stilul interiorului. ?ezuturile sunt complet rotative, cu înălţime reglabilă. <br /><br /> - ajustarea înăl?imii pe piston pneumatic<br /> - ?ezut pivotant (360 de grade)<br /> - ?ezut tapi?at cu piele artificială<br /> - înveli?ul de cauciuc de pe bază previne zgârierea podelei<br /> - fotoliile sunt noi<br /> - lă?imea ?ezutului este de - 68,5 cm<br /> - înăl?imea spătarului - 45 cm<br /> - înăl?imea min. a ?ezutului - 40 cm<br /> - înăl?imea max. a ?ezutului - 55 cm </span></p>";https://hroveform.ro/data/gfx/pictures/large/4/0/1704_1.jpg;https://hroveform.ro/data/gfx/pictures/large/4/0/1704_2.jpg;https://hroveform.ro/data/gfx/pictures/large/4/0/1704_3.jpg;https://hroveform.ro/data/gfx/pictures/large/4/0/1704_4.jpg;https://hroveform.ro/data/gfx/pictures/large/4/0/1704_5.jpg;6;12;20;5904125498573;40 cm;68 cm;90 cm;10 kg;
1705;Votana;5904125498580;HR830K Scaun Gri de Piele;461,34;;Szék;https://hroveform.ro/product-rum-1705-HR830K-Scaun-Gri-de-Piele.html;"<p><span style=""font-size: 120%; line-height: 150%;"">Fotoliu frumos ?i exclusiv tapi?at cu piele ecologică. Finisat cu diamante stilate. Fotolii de cea mai bună calitate cu care ar trebui să fie dotate toate saloanele de coafură. Scaunele confortabile ?i baza stabilă oferă un confort ridicat în timpul utilizării. Cotierele sale rotunjite sunt conectate la spătar sub un unghi u?or, ceea ce face posibilă odihna confortabilă. Fotoliile sunt disponibile în diferite culori, ceea ce ne oferă posibilitatea de a ajusta mobilierul la stilul interiorului. ?ezuturile sunt complet rotative, cu înălţime reglabilă. <br /><br /> - ajustarea înăl?imii pe piston pneumatic<br /> - ?ezut pivotant (360 de grade)<br /> - ?ezut tapi?at cu piele artificială<br /> - înveli?ul de cauciuc de pe bază previne zgârierea podelei<br /> - fotoliile sunt noi<br /> - lă?imea ?ezutului este de - 68,5 cm<br /> - înăl?imea spătarului - 45 cm<br /> - înăl?imea min. a ?ezutului - 40 cm<br /> - înăl?imea max. a ?ezutului - 55 cm </span></p>";https://hroveform.ro/data/gfx/pictures/large/5/0/1705_1.jpg;https://hroveform.ro/data/gfx/pictures/large/5/0/1705_2.jpg;https://hroveform.ro/data/gfx/pictures/large/5/0/1705_3.jpg;https://hroveform.ro/data/gfx/pictures/large/5/0/1705_4.jpg;https://hroveform.ro/data/gfx/pictures/large/5/0/1705_5.jpg;6;12;20;5904125498580;40 cm;68 cm;90 cm;10 kg;
1706;Votana;5904125498597;HR830K Scaun Roz de Piele;461,34;;Szék;https://hroveform.ro/product-rum-1706-HR830K-Scaun-Roz-de-Piele.html;"<p><span style=""font-size: 120%; line-height: 150%;"">Fotoliu frumos ?i exclusiv tapi?at cu piele ecologică. Finisat cu diamante stilate. Fotolii de cea mai bună calitate cu care ar trebui să fie dotate toate saloanele de coafură. Scaunele confortabile ?i baza stabilă oferă un confort ridicat în timpul utilizării. Cotierele sale rotunjite sunt conectate la spătar sub un unghi u?or, ceea ce face posibilă odihna confortabilă. Fotoliile sunt disponibile în diferite culori, ceea ce ne oferă posibilitatea de a ajusta mobilierul la stilul interiorului. ?ezuturile sunt complet rotative, cu înălţime reglabilă. <br /><br /> - ajustarea înăl?imii pe piston pneumatic<br /> - ?ezut pivotant (360 de grade)<br /> - ?ezut tapi?at cu piele artificială<br /> - înveli?ul de cauciuc de pe bază previne zgârierea podelei<br /> - fotoliile sunt noi<br /> - lă?imea ?ezutului este de - 68,5 cm<br /> - înăl?imea spătarului - 45 cm<br /> - înăl?imea min. a ?ezutului - 40 cm<br /> - înăl?imea max. a ?ezutului - 55 cm </span></p>";https://hroveform.ro/data/gfx/pictures/large/6/0/1706_1.jpg;https://hroveform.ro/data/gfx/pictures/large/6/0/1706_2.jpg;https://hroveform.ro/data/gfx/pictures/large/6/0/1706_3.jpg;https://hroveform.ro/data/gfx/pictures/large/6/0/1706_4.jpg;https://hroveform.ro/data/gfx/pictures/large/6/0/1706_5.jpg;6;12;20;5904125498597;40 cm;68 cm;90 cm;10 kg;
1707;Votana;5904125498603;HR830K Scaun Rosu de Piele;461,34;;Szék;https://hroveform.ro/product-rum-1707-HR830K-Scaun-Rosu-de-Piele.html;"<p><span style=""font-size: 120%; line-height: 150%;"">Fotoliu frumos ?i exclusiv tapi?at cu piele ecologică. Finisat cu diamante stilate. Fotolii de cea mai bună calitate cu care ar trebui să fie dotate toate saloanele de coafură. Scaunele confortabile ?i baza stabilă oferă un confort ridicat în timpul utilizării. Cotierele sale rotunjite sunt conectate la spătar sub un unghi u?or, ceea ce face posibilă odihna confortabilă. Fotoliile sunt disponibile în diferite culori, ceea ce ne oferă posibilitatea de a ajusta mobilierul la stilul interiorului. ?ezuturile sunt complet rotative, cu înălţime reglabilă. <br /><br /> - ajustarea înăl?imii pe piston pneumatic<br /> - ?ezut pivotant (360 de grade)<br /> - ?ezut tapi?at cu piele artificială<br /> - înveli?ul de cauciuc de pe bază previne zgârierea podelei<br /> - fotoliile sunt noi<br /> - lă?imea ?ezutului este de - 68,5 cm<br /> - înăl?imea spătarului - 45 cm<br /> - înăl?imea min. a ?ezutului - 40 cm<br /> - înăl?imea max. a ?ezutului - 55 cm </span></p>";https://hroveform.ro/data/gfx/pictures/large/7/0/1707_1.jpg;https://hroveform.ro/data/gfx/pictures/large/7/0/1707_2.jpg;https://hroveform.ro/data/gfx/pictures/large/7/0/1707_3.jpg;;;6;12;20;5904125498603;40 cm;68 cm;90 cm;10 kg;
1708;Votana;5904125498610;HR830K Scaun Turcoaz de Piele;461,34;;Szék;https://hroveform.ro/product-rum-1708-HR830K-Scaun-Turcoaz-de-Piele.html;"<p><span style=""font-size: 120%; line-height: 150%;"">Fotoliu frumos ?i exclusiv tapi?at cu piele ecologică. Finisat cu diamante stilate. Fotolii de cea mai bună calitate cu care ar trebui să fie dotate toate saloanele de coafură. Scaunele confortabile ?i baza stabilă oferă un confort ridicat în timpul utilizării. Cotierele sale rotunjite sunt conectate la spătar sub un unghi u?or, ceea ce face posibilă odihna confortabilă. Fotoliile sunt disponibile în diferite culori, ceea ce ne oferă posibilitatea de a ajusta mobilierul la stilul interiorului. ?ezuturile sunt complet rotative, cu înălţime reglabilă. <br /><br /> - ajustarea înăl?imii pe piston pneumatic<br /> - ?ezut pivotant (360 de grade)<br /> - ?ezut tapi?at cu piele artificială<br /> - înveli?ul de cauciuc de pe bază previne zgârierea podelei<br /> - fotoliile sunt noi<br /> - lă?imea ?ezutului este de - 68,5 cm<br /> - înăl?imea spătarului - 45 cm<br /> - înăl?imea min. a ?ezutului - 40 cm<br /> - înăl?imea max. a ?ezutului - 55 cm </span></p>";https://hroveform.ro/data/gfx/pictures/large/8/0/1708_1.jpg;https://hroveform.ro/data/gfx/pictures/large/8/0/1708_2.jpg;https://hroveform.ro/data/gfx/pictures/large/8/0/1708_3.jpg;https://hroveform.ro/data/gfx/pictures/large/8/0/1708_4.jpg;https://hroveform.ro/data/gfx/pictures/large/8/0/1708_5.jpg;6;12;20;5904125498610;40 cm;68 cm;90 cm;10 kg;
1710;Votana;5904125498627;HR830K Scaun Alb de Piele;461,34;;Szék;https://hroveform.ro/product-rum-1710-HR830K-Scaun-Alb-de-Piele.html;"<p><span style=""font-size: 120%; line-height: 150%;"">Fotoliu frumos ?i exclusiv tapi?at cu piele ecologică. Finisat cu diamante stilate. Fotolii de cea mai bună calitate cu care ar trebui să fie dotate toate saloanele de coafură. Scaunele confortabile ?i baza stabilă oferă un confort ridicat în timpul utilizării. Cotierele sale rotunjite sunt conectate la spătar sub un unghi u?or, ceea ce face posibilă odihna confortabilă. Fotoliile sunt disponibile în diferite culori, ceea ce ne oferă posibilitatea de a ajusta mobilierul la stilul interiorului. ?ezuturile sunt complet rotative, cu înălţime reglabilă. <br /><br /> - ajustarea înăl?imii pe piston pneumatic<br /> - ?ezut pivotant (360 de grade)<br /> - ?ezut tapi?at cu piele artificială<br /> - înveli?ul de cauciuc de pe bază previne zgârierea podelei<br /> - fotoliile sunt noi<br /> - lă?imea ?ezutului este de - 68,5 cm<br /> - înăl?imea spătarului - 45 cm<br /> - înăl?imea min. a ?ezutului - 40 cm<br /> - înăl?imea max. a ?ezutului - 55 cm </span></p>";https://hroveform.ro/data/gfx/pictures/large/0/1/1710_1.jpg;https://hroveform.ro/data/gfx/pictures/large/0/1/1710_2.jpg;https://hroveform.ro/data/gfx/pictures/large/0/1/1710_3.jpg;https://hroveform.ro/data/gfx/pictures/large/0/1/1710_4.jpg;https://hroveform.ro/data/gfx/pictures/large/0/1/1710_5.jpg;6;12;20;5904125498627;40 cm;68 cm;90 cm;10 kg;
1711;Votana;5904125498634;HR830K Scaun Negru de Piele cu Baza Neagra;461,34;;Szék;https://hroveform.ro/product-rum-1711-HR830K-Scaun-Negru-de-Piele-cu-Baza-Neagra.html;"<p><span style=""font-size: 120%; line-height: 150%;"">Fotoliu frumos ?i exclusiv tapi?at cu piele ecologică. Finisat cu diamante stilate. Fotolii de cea mai bună calitate cu care ar trebui să fie dotate toate saloanele de coafură. Scaunele confortabile ?i baza stabilă oferă un confort ridicat în timpul utilizării. Cotierele sale rotunjite sunt conectate la spătar sub un unghi u?or, ceea ce face posibilă odihna confortabilă. Fotoliile sunt disponibile în diferite culori, ceea ce ne oferă posibilitatea de a ajusta mobilierul la stilul interiorului. ?ezuturile sunt complet rotative, cu înălţime reglabilă. <br /><br /> - ajustarea înăl?imii pe piston pneumatic<br /> - ?ezut pivotant (360 de grade)<br /> - ?ezut tapi?at cu piele artificială<br /> - înveli?ul de cauciuc de pe bază previne zgârierea podelei<br /> - fotoliile sunt noi<br /> - lă?imea ?ezutului este de - 68,5 cm<br /> - înăl?imea spătarului - 45 cm<br /> - înăl?imea min. a ?ezutului - 40 cm<br /> - înăl?imea max. a ?ezutului - 55 cm </span></p>";https://hroveform.ro/data/gfx/pictures/large/1/1/1711_1.jpg;https://hroveform.ro/data/gfx/pictures/large/1/1/1711_2.jpg;https://hroveform.ro/data/gfx/pictures/large/1/1/1711_3.jpg;https://hroveform.ro/data/gfx/pictures/large/1/1/1711_4.jpg;;6;12;20;5904125498634;40 cm;68 cm;90 cm;10 kg;
1712;Votana;5904125498641;HR830K Scaun Gri de Piele cu Baza Neagra;461,34;;Szék;https://hroveform.ro/product-rum-1712-HR830K-Scaun-Gri-de-Piele-cu-Baza-Neagra.html;"<p><span style=""font-size: 120%; line-height: 150%;"">Fotoliu frumos ?i exclusiv tapi?at cu piele ecologică. Finisat cu diamante stilate. Fotolii de cea mai bună calitate cu care ar trebui să fie dotate toate saloanele de coafură. Scaunele confortabile ?i baza stabilă oferă un confort ridicat în timpul utilizării. Cotierele sale rotunjite sunt conectate la spătar sub un unghi u?or, ceea ce face posibilă odihna confortabilă. Fotoliile sunt disponibile în diferite culori, ceea ce ne oferă posibilitatea de a ajusta mobilierul la stilul interiorului. ?ezuturile sunt complet rotative, cu înălţime reglabilă. <br /><br /> - ajustarea înăl?imii pe piston pneumatic<br /> - ?ezut pivotant (360 de grade)<br /> - ?ezut tapi?at cu piele artificială<br /> - înveli?ul de cauciuc de pe bază previne zgârierea podelei<br /> - fotoliile sunt noi<br /> - lă?imea ?ezutului este de - 68,5 cm<br /> - înăl?imea spătarului - 45 cm<br /> - înăl?imea min. a ?ezutului - 40 cm<br /> - înăl?imea max. a ?ezutului - 55 cm </span></p>";https://hroveform.ro/data/gfx/pictures/large/2/1/1712_1.jpg;https://hroveform.ro/data/gfx/pictures/large/2/1/1712_2.jpg;https://hroveform.ro/data/gfx/pictures/large/2/1/1712_3.jpg;https://hroveform.ro/data/gfx/pictures/large/2/1/1712_4.jpg;;6;12;20;5904125498641;40 cm;68 cm;90 cm;10 kg;
1713;Votana;5904125498658;HR830K Scaun Roz de Piele cu Baza Neagra;461,34;;Szék;https://hroveform.ro/product-rum-1713-HR830K-Scaun-Roz-de-Piele-cu-Baza-Neagra.html;"<p><span style=""font-size: 120%; line-height: 150%;"">Fotoliu frumos ?i exclusiv tapi?at cu piele ecologică. Finisat cu diamante stilate. Fotolii de cea mai bună calitate cu care ar trebui să fie dotate toate saloanele de coafură. Scaunele confortabile ?i baza stabilă oferă un confort ridicat în timpul utilizării. Cotierele sale rotunjite sunt conectate la spătar sub un unghi u?or, ceea ce face posibilă odihna confortabilă. Fotoliile sunt disponibile în diferite culori, ceea ce ne oferă posibilitatea de a ajusta mobilierul la stilul interiorului. ?ezuturile sunt complet rotative, cu înălţime reglabilă. <br /><br /> - ajustarea înăl?imii pe piston pneumatic<br /> - ?ezut pivotant (360 de grade)<br /> - ?ezut tapi?at cu piele artificială<br /> - înveli?ul de cauciuc de pe bază previne zgârierea podelei<br /> - fotoliile sunt noi<br /> - lă?imea ?ezutului este de - 68,5 cm<br /> - înăl?imea spătarului - 45 cm<br /> - înăl?imea min. a ?ezutului - 40 cm<br /> - înăl?imea max. a ?ezutului - 55 cm </span></p>";https://hroveform.ro/data/gfx/pictures/large/3/1/1713_1.jpg;https://hroveform.ro/data/gfx/pictures/large/3/1/1713_2.jpg;https://hroveform.ro/data/gfx/pictures/large/3/1/1713_3.jpg;https://hroveform.ro/data/gfx/pictures/large/3/1/1713_4.jpg;;6;12;20;5904125498658;40 cm;68 cm;90 cm;10 kg;
1714;Votana;5904125498665;HR830K Scaun Rosu de Piele cu Baza Neagra;461,34;;Szék;https://hroveform.ro/product-rum-1714-HR830K-Scaun-Rosu-de-Piele-cu-Baza-Neagra.html;"<p><span style=""font-size: 120%; line-height: 150%;"">Fotoliu frumos ?i exclusiv tapi?at cu piele ecologică. Finisat cu diamante stilate. Fotolii de cea mai bună calitate cu care ar trebui să fie dotate toate saloanele de coafură. Scaunele confortabile ?i baza stabilă oferă un confort ridicat în timpul utilizării. Cotierele sale rotunjite sunt conectate la spătar sub un unghi u?or, ceea ce face posibilă odihna confortabilă. Fotoliile sunt disponibile în diferite culori, ceea ce ne oferă posibilitatea de a ajusta mobilierul la stilul interiorului. ?ezuturile sunt complet rotative, cu înălţime reglabilă. <br /><br /> - ajustarea înăl?imii pe piston pneumatic<br /> - ?ezut pivotant (360 de grade)<br /> - ?ezut tapi?at cu piele artificială<br /> - înveli?ul de cauciuc de pe bază previne zgârierea podelei<br /> - fotoliile sunt noi<br /> - lă?imea ?ezutului este de - 68,5 cm<br /> - înăl?imea spătarului - 45 cm<br /> - înăl?imea min. a ?ezutului - 40 cm<br /> - înăl?imea max. a ?ezutului - 55 cm </span></p>";https://hroveform.ro/data/gfx/pictures/large/4/1/1714_1.jpg;https://hroveform.ro/data/gfx/pictures/large/4/1/1714_2.jpg;https://hroveform.ro/data/gfx/pictures/large/4/1/1714_3.jpg;;;6;12;20;5904125498665;40 cm;68 cm;90 cm;10 kg;
